id,url,title,headlines,objective_summary,level,image,instructors,publish_date,last_update_date
692830,https://udemy.com/course/learn-advance-data-visualization-with-r/,Learn Advance Data Visualization with R,Learn Advance Concepts of Data Visualisation. You will learn how to visualise the data using R programming tool.,"['Integrate R with Google Charts API, allowing users to create interactive charts based on data frames.', 'Learn Advanced Graphs like Heat Map, 3D Scatterplot etc.', 'Learn how to plot graphs using different visualization R packages like Rchart, Plotrix etc.']",All Levels,https://img-a.udemycdn.com/course/480x270/692830_49b1_2.jpg,['Easylearning guru'],2016-01-19,
1694882,https://udemy.com/course/fundamentals-of-python-for-data-mining/,Fundamentals of Python for Data Mining,Want to learn data mining with Python? This course offers fundamentals of Pythons with examples and than data mining.,"['Python fundamentals, using Python libraries for data mining (pandas, scipy, matplotlib, ...)']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1694882_1670_2.jpg,['SVBook Pte. Ltd.'],2018-05-15,2018-06-18
1482458,https://udemy.com/course/detect-market-status-with-ai/,Lazy Trading Part 6: Detect Market status with AI,Learn to use Supervised Deep Learning modelling to detect patterns of Financial Assets,"['Log data from financial assets to files', 'Prepare Time-Series data for Deep Learning Tasks', 'Detect Market Status of Financial Assets using Deep Learning']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/1482458_b22f_4.jpg,['Vladimir Zhbanko'],2018-04-19,2020-03-24
1522568,https://udemy.com/course/deep-learning-regression-with-r/,Deep Learning Regression with R,Learn deep learning regression from basic to expert level through a practical course with R statistical software.,"['Read or download S&P 500® Index ETF prices data and perform deep learning regression operations by installing related packages and running script code on RStudio IDE.', 'Create target and predictor algorithm features for supervised regression learning task.', 'Select relevant predictor features subset through Student t-test and ANOVA F-test univariate filter methods and extract predictor features transformations through principal component analysis.']",All Levels,https://img-a.udemycdn.com/course/480x270/1522568_0fc7.jpg,['Diego Fernandez'],2018-01-30,2018-01-25
2351396,https://udemy.com/course/machine-learning-with-microsoft-azure/,MASTERING Machine Learning with AZURE- 2020,ChatBot|QnAMaker|LUIS|Facebookbot|Translate|Text Analytics|Language Detection|Analyze image & video|Read text in images,"['Echo Bot', 'Facebook Chat bot', 'Question and Answer Maker']",All Levels,https://img-a.udemycdn.com/course/480x270/2351396_eb4d_7.jpg,['Pranjal Srivastava'],2019-05-07,2020-06-24
1789206,https://udemy.com/course/tensorflow-artificial-intelligence-with-tensorflow-3-in-1/,TensorFlow: Artificial Intelligence with TensorFlow: 3-in-1,Begin your journey to build next-generation AI models from scratch with TensorFlow and create your own machine learning,"['Build custom reusable components for your mobile app and develop native apps for both iOS and Android', 'Perform animations in your applications using the animation APIs', 'Test and deploy your application for a production-ready environment']",Expert Level,https://img-a.udemycdn.com/course/480x270/1789206_b6b8_4.jpg,['Packt Publishing'],2018-07-09,2018-07-10
111090,https://udemy.com/course/learn-the-normal-or-gaussian-distribution/,Learn the Normal or Gaussian distribution in statistics,Learn through clear lectures and hands-on solved problems how to fully understand the Normal Distribution.,"['By the end of this course, you will be able to fully use the standard normal table', 'By the end of this course you will be able to find the Z values corresponding to percentiles of the normal distribution', 'By the end of this course, you will be able to solve real world problems about the Normal distribution']",Beginner Level,https://img-a.udemycdn.com/course/480x270/111090_6f36_5.jpg,['Luc Zio'],2013-11-12,2013-11-11
2887492,https://udemy.com/course/support-vector-machine-with-python-from-scratch/,Machine Learning A-Z:  Support Vector Machine with Python ©,The Complet Machine Learning and Support Vector Machine Course for Beginners in 2020,"['Learn the basics of Machine Learning', 'Learn basics of Discriminative Learning', 'Learn basics of Linear Discriminants']",All Levels,https://img-a.udemycdn.com/course/480x270/2887492_a580_3.jpg,['AI Sciences'],2020-03-26,2020-03-21
2082720,https://udemy.com/course/deep-learning-and-computer-vision/,Deep Learning For Computer Vision,Build cool and state of the art computer vision projects with deep learning.,"['Use of Keras for image classification', 'Pre-Processing data in order to achieve target shape', 'Train Convolutional neural network models']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/2082720_53f0_2.jpg,['Yonah Odhiambo'],2019-02-04,2019-09-25
1835704,https://udemy.com/course/beginners-r-programming-data-science-and-machine-learning/,Beginners R Programming: Data Science and Machine Learning!,"Beginner's guide for aspiring programmers. Learn to code in C# & make projects in R! Data analytics, management & MORE.","['Code in R by building variables, loops, statements, and more.', 'Input data sets from text files, CSV files, or database systems.', 'Output data by creating tables, text files, or CSV files.']",All Levels,https://img-a.udemycdn.com/course/480x270/1835704_84eb.jpg,"['Mammoth Interactive', 'John Bura']",2018-08-09,2018-08-08
2918410,https://udemy.com/course/ai-master-class/,Data Scientist/Artificial Intelligence(Ai) Master Class 2020,"includes Data Science,R, Machine Learning, NLP, Big Data with Hive,Flume,Sqoop,Pig and more.(Beginners To Expert Level)","['Analytics For Beginners: Learn the interdisciplinary concepts of analytics with the help of success stories.', 'Analytics For Beginners: Become familiar of other companies using analytics as a core part of success stories.', 'Analytics For Beginners: Understand why and how analytics is so important in every profession.']",All Levels,https://img-a.udemycdn.com/course/480x270/2918410_a5db_5.jpg,['Rupak Roy'],2020-04-05,2020-05-17
2732420,https://udemy.com/course/taming-regex-a-complete-guide-to-regular-expressions/,Taming REGEX - A Complete Guide to Regular Expressions,"Simple Regex examples in Python, PHP, HTML5, Sheets and PowerShell for you to better understand Regular Expressions.","['This Regular Expressions (Regex) course is not only designed to teach you regex but also designed to hone your knowledge by giving you real-world examples to work with.', 'Understanding regex is a powerful tool to have at your disposal and is a crucial skill set for IT professionals and people whose jobs entail data analysis.', 'Understanding regex is critical in using and utilising the full scope and functionality of some of the world’s most popular programming languages such as Python, PowerShell, Javascript, PHP etc.']",All Levels,https://img-a.udemycdn.com/course/480x270/2732420_bd36_4.jpg,['Paul Ogier'],2020-03-18,2020-05-14
1542866,https://udemy.com/course/deep-learning-regression-with-python/,Deep Learning Regression with Python,Learn deep learning regression from basic to expert level through a practical course with Python programming language.,"['Read or download S&P 500® Index ETF prices data and perform deep learning regression operations by installing related packages and running code on Python IDE.', 'Create target and predictor algorithm features for supervised regression learning task.', 'Select relevant predictor features subset through Student t-test and ANOVA F-test univariate filter methods and extract predictor features transformations through principal component analysis.']",All Levels,https://img-a.udemycdn.com/course/480x270/1542866_0427.jpg,['Diego Fernandez'],2018-02-08,2018-02-08
2459992,https://udemy.com/course/telecom-customer-churn-prediction-in-apache-spark-ml/,Telecom Customer Churn Prediction in Apache Spark (ML),Learn Apache Spark machine learning by creating a Telecom customer churn prediction project using Databricks Notebook,"['In this course you will implement Spark Machine Learning Project Telecom Customer Churn Prediction in Apache Spark using Databricks Notebook (Community edition server)', 'Launching Apache Spark Cluster', 'Process that data using a Machine Learning model (Spark ML Library)']",All Levels,https://img-a.udemycdn.com/course/480x270/2459992_8c0c_2.jpg,['Bigdata Engineer'],2019-08-01,2020-03-03
2603152,https://udemy.com/course/python-deep-learning/,Python: Deep Learning and Machine Learning -All at one place,This course will offer you and intense and vast knowledge in python programming. Learn to develop your own prototypes.,"['To program in python', 'Build your own prototypes', 'Operators and functions']",All Levels,https://img-a.udemycdn.com/course/480x270/2603152_a462_3.jpg,['Rajesh Mishra'],2019-10-15,2019-11-14
3047350,https://udemy.com/course/python-mastering-python-for-data-science-from-zero-to-hero/,Python- Mastering Python for Data Science and Data Analysis,"Learn the Basics of Python, NumPy, Pandas, Matplotlib, Seaborn, Bokeh and Scikit-Learn [2020]","['Learn how to start with Python 3', 'Gain confidence in usual problem-solving techniques that you will encounter on a day to day basis as a programmer', 'In-depth study of Variables and Operators in Python']",All Levels,https://img-a.udemycdn.com/course/480x270/3047350_2514_4.jpg,['AI Sciences'],2020-05-01,2020-06-01
2025298,https://udemy.com/course/python-build-machine-learning-models-in-6-hours/,Python: Build Machine Learning Models in 6 Hours,A complete & comprehensive course in which you will create machine learning models with ease!,"['Learn the core concepts of machine learning in Python', 'Clean your data to optimize how it feeds into your machine learning models', 'Perform regression in a supervised learning setting, so that you can predict numbers, prices, and conversion rates']",Beginner Level,https://img-a.udemycdn.com/course/480x270/2025298_58e3_2.jpg,['Packt Publishing'],2018-11-15,2018-11-20
2433954,https://udemy.com/course/natural-language-processing-fundamentals/,Natural Language Processing Fundamentals,Use Python and NLTK (Natural Language Toolkit) to build your own text classifiers and solve common NLP problems.,"['Obtain, verify, and clean data before transforming it into a correct format for use', 'Perform data analysis and machine learning tasks using Python', 'Understand the basics of computational linguistics']",Beginner Level,https://img-a.udemycdn.com/course/480x270/2433954_71e9_2.jpg,['Packt Publishing'],2019-07-01,2019-06-28
2859632,https://udemy.com/course/how-to-use-the-anaconda-jupyter-notebook-for-data-analysis/,How to use the Anaconda Jupyter Notebook for Data Analysis,Includes Markdown and IpyWidgets!!,['The basics of using the Anaconda Jupyter Notebook'],Beginner Level,https://img-a.udemycdn.com/course/480x270/2859632_e4b6_2.jpg,['Henry Palma'],2020-03-11,2020-04-12
661518,https://udemy.com/course/linear-regression-in-r-for-data-scientists/,Linear regression in R for Data Scientists,Learn the most important technique in Analytics with lots of business examples. From basic to advanced.,"['Model basic and complex real world problem using linear regression', 'Understand when models are performing poorly and correct it', 'Design complex models for hierarchical data ']",All Levels,https://img-a.udemycdn.com/course/480x270/661518_99c4_2.jpg,['Francisco Juretig'],2015-11-17,2016-01-03
